Variable;JPN;Year;Value
modifier_expenditures_lowcarbon;JPN;2089;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2090;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2091;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2092;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2093;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2094;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2095;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2096;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2097;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2098;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2099;%modifier_expenditures_lowcarbon%
modifier_expenditures_lowcarbon;JPN;2100;%modifier_expenditures_lowcarbon%

modifier_expenditures_cautious;JPN;2019;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2020;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2021;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2022;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2023;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2024;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2025;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2026;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2027;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2028;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2029;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2030;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2031;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2032;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2033;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2034;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2035;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2036;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2037;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2038;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2039;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2040;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2041;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2042;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2043;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2044;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2045;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2046;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2047;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2048;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2049;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2050;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2051;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2052;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2053;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2054;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2055;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2056;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2057;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2058;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2059;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2060;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2061;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2062;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2063;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2064;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2065;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2066;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2067;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2068;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2069;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2070;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2071;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2072;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2073;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2074;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2075;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2076;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2077;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2078;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2079;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2080;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2081;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2082;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2083;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2084;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2085;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2086;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2087;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2088;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2089;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2090;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2091;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2092;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2093;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2094;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2095;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2096;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2097;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2098;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2099;%modifier_expenditures_cautious%
modifier_expenditures_cautious;JPN;2100;%modifier_expenditures_cautious%

modifier_expenditures_constrained;JPN;2019;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2020;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2021;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2022;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2023;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2024;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2025;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2026;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2027;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2028;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2029;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2030;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2031;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2032;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2033;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2034;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2035;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2036;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2037;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2038;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2039;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2040;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2041;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2042;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2043;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2044;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2045;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2046;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2047;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2048;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2049;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2050;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2051;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2052;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2053;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2054;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2055;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2056;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2057;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2058;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2059;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2060;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2061;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2062;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2063;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2064;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2065;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2066;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2067;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2068;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2069;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2070;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2071;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2072;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2073;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2074;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2075;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2076;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2077;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2078;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2079;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2080;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2081;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2082;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2083;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2084;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2085;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2086;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2087;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2088;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2089;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2090;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2091;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2092;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2093;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2094;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2095;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2096;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2097;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2098;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2099;%modifier_expenditures_constrained%
modifier_expenditures_constrained;JPN;2100;%modifier_expenditures_constrained%

g_el_witch;JPN;2019;-0.007271571662
g_el_witch;JPN;2020;-0.014543143324
g_el_witch;JPN;2021;-0.021814714986
g_el_witch;JPN;2022;-0.029086286648
g_el_witch;JPN;2023;-0.036357858310
g_el_witch;JPN;2024;-0.043629429972
g_el_witch;JPN;2025;-0.050901001634
g_el_witch;JPN;2026;-0.058172573296
g_el_witch;JPN;2027;-0.065444144958
g_el_witch;JPN;2028;-0.072715716620
g_el_witch;JPN;2029;-0.079987288282
g_el_witch;JPN;2030;-0.087258859944
g_el_witch;JPN;2031;-0.094530431606
g_el_witch;JPN;2032;-0.101802003268
g_el_witch;JPN;2033;-0.109073574930
g_el_witch;JPN;2034;-0.116345146592
g_el_witch;JPN;2035;-0.123616718254
g_el_witch;JPN;2036;-0.130888289916
g_el_witch;JPN;2037;-0.138159861578
g_el_witch;JPN;2038;-0.145431433239
g_el_witch;JPN;2039;-0.152703004901
g_el_witch;JPN;2040;-0.159974576563
g_el_witch;JPN;2041;-0.167246148225
g_el_witch;JPN;2042;-0.174517719887
g_el_witch;JPN;2043;-0.181789291549
g_el_witch;JPN;2044;-0.189060863211
g_el_witch;JPN;2045;-0.196332434873
g_el_witch;JPN;2046;-0.203604006535
g_el_witch;JPN;2047;-0.210875578197
g_el_witch;JPN;2048;-0.218147149859
g_el_witch;JPN;2049;-0.225418721521
g_el_witch;JPN;2050;-0.232690293183
g_el_witch;JPN;2051;-0.239961864845
g_el_witch;JPN;2052;-0.247233436507
g_el_witch;JPN;2053;-0.254505008169
g_el_witch;JPN;2054;-0.261776579831
g_el_witch;JPN;2055;-0.269048151493
g_el_witch;JPN;2056;-0.276319723155
g_el_witch;JPN;2057;-0.283591294817
g_el_witch;JPN;2058;-0.290862866479
g_el_witch;JPN;2059;-0.298134438141
g_el_witch;JPN;2060;-0.305406009803
g_el_witch;JPN;2061;-0.305406009803
g_el_witch;JPN;2062;-0.305406009803
g_el_witch;JPN;2063;-0.305406009803
g_el_witch;JPN;2064;-0.305406009803
g_el_witch;JPN;2065;-0.305406009803
g_el_witch;JPN;2066;-0.305406009803
g_el_witch;JPN;2067;-0.305406009803
g_el_witch;JPN;2068;-0.305406009803
g_el_witch;JPN;2069;-0.305406009803
g_el_witch;JPN;2070;-0.305406009803
g_el_witch;JPN;2071;-0.305406009803 
g_el_witch;JPN;2072;-0.305406009803 
g_el_witch;JPN;2073;-0.305406009803 
g_el_witch;JPN;2074;-0.305406009803 
g_el_witch;JPN;2075;-0.305406009803 
g_el_witch;JPN;2076;-0.305406009803 
g_el_witch;JPN;2077;-0.305406009803 
g_el_witch;JPN;2078;-0.305406009803 
g_el_witch;JPN;2079;-0.305406009803 
g_el_witch;JPN;2080;-0.305406009803 
g_el_witch;JPN;2081;-0.305406009803 
g_el_witch;JPN;2082;-0.305406009803 
g_el_witch;JPN;2083;-0.305406009803 
g_el_witch;JPN;2084;-0.305406009803 
g_el_witch;JPN;2085;-0.305406009803 
g_el_witch;JPN;2086;-0.305406009803 
g_el_witch;JPN;2087;-0.305406009803 
g_el_witch;JPN;2088;-0.305406009803 
g_el_witch;JPN;2089;-0.305406009803 
g_el_witch;JPN;2090;-0.305406009803 
g_el_witch;JPN;2091;-0.305406009803 
g_el_witch;JPN;2092;-0.305406009803 
g_el_witch;JPN;2093;-0.305406009803 
g_el_witch;JPN;2094;-0.305406009803 
g_el_witch;JPN;2095;-0.305406009803 
g_el_witch;JPN;2096;-0.305406009803 
g_el_witch;JPN;2097;-0.305406009803 
g_el_witch;JPN;2098;-0.305406009803 
g_el_witch;JPN;2099;-0.305406009803 
g_el_witch;JPN;2100;-0.305406009803 

g_nel_witch;JPN;2019;0.017917915776
g_nel_witch;JPN;2020;0.033922998626
g_nel_witch;JPN;2021;0.050884497940
g_nel_witch;JPN;2022;0.068400581146
g_nel_witch;JPN;2023;0.086212674824
g_nel_witch;JPN;2024;0.104331584451
g_nel_witch;JPN;2025;0.122767866798
g_nel_witch;JPN;2026;0.141531853000
g_nel_witch;JPN;2027;0.160633670275
g_nel_witch;JPN;2028;0.180083262369
g_nel_witch;JPN;2029;0.199890408809
g_nel_witch;JPN;2030;0.220064743040
g_nel_witch;JPN;2031;0.240615769510
g_nel_witch;JPN;2032;0.259324268998
g_nel_witch;JPN;2033;0.278061718173
g_nel_witch;JPN;2034;0.296828203443
g_nel_witch;JPN;2035;0.315623811012
g_nel_witch;JPN;2036;0.334448626885
g_nel_witch;JPN;2037;0.353444844453
g_nel_witch;JPN;2038;0.372487089572
g_nel_witch;JPN;2039;0.391575681921
g_nel_witch;JPN;2040;0.410710937656
g_nel_witch;JPN;2041;0.429893169474
g_nel_witch;JPN;2042;0.448782741192
g_nel_witch;JPN;2043;0.467692238398
g_nel_witch;JPN;2044;0.486622027724
g_nel_witch;JPN;2045;0.505572470710
g_nel_witch;JPN;2046;0.524543923958
g_nel_witch;JPN;2047;0.543109647134
g_nel_witch;JPN;2048;0.561665196910
g_nel_witch;JPN;2049;0.580210714863
g_nel_witch;JPN;2050;0.598746342732
g_nel_witch;JPN;2051;0.617272222435
g_nel_witch;JPN;2052;0.635377821811
g_nel_witch;JPN;2053;0.653449730640
g_nel_witch;JPN;2054;0.671488091076
g_nel_witch;JPN;2055;0.689493046084
g_nel_witch;JPN;2056;0.707464739442
g_nel_witch;JPN;2057;0.725617298120
g_nel_witch;JPN;2058;0.743748538475
g_nel_witch;JPN;2059;0.761858657276
g_nel_witch;JPN;2060;0.779947852239
g_nel_witch;JPN;2061;0.779947852239
g_nel_witch;JPN;2062;0.779947852239
g_nel_witch;JPN;2063;0.779947852239
g_nel_witch;JPN;2064;0.779947852239
g_nel_witch;JPN;2065;0.779947852239
g_nel_witch;JPN;2066;0.779947852239
g_nel_witch;JPN;2067;0.779947852239
g_nel_witch;JPN;2068;0.779947852239
g_nel_witch;JPN;2069;0.779947852239
g_nel_witch;JPN;2070;0.779947852239
g_nel_witch;JPN;2071;0.779947852239 
g_nel_witch;JPN;2072;0.779947852239 
g_nel_witch;JPN;2073;0.779947852239 
g_nel_witch;JPN;2074;0.779947852239 
g_nel_witch;JPN;2075;0.779947852239 
g_nel_witch;JPN;2076;0.779947852239 
g_nel_witch;JPN;2077;0.779947852239 
g_nel_witch;JPN;2078;0.779947852239 
g_nel_witch;JPN;2079;0.779947852239 
g_nel_witch;JPN;2080;0.779947852239 
g_nel_witch;JPN;2081;0.779947852239 
g_nel_witch;JPN;2082;0.779947852239 
g_nel_witch;JPN;2083;0.779947852239 
g_nel_witch;JPN;2084;0.779947852239 
g_nel_witch;JPN;2085;0.779947852239 
g_nel_witch;JPN;2086;0.779947852239 
g_nel_witch;JPN;2087;0.779947852239 
g_nel_witch;JPN;2088;0.779947852239 
g_nel_witch;JPN;2089;0.779947852239 
g_nel_witch;JPN;2090;0.779947852239 
g_nel_witch;JPN;2091;0.779947852239 
g_nel_witch;JPN;2092;0.779947852239 
g_nel_witch;JPN;2093;0.779947852239 
g_nel_witch;JPN;2094;0.779947852239 
g_nel_witch;JPN;2095;0.779947852239 
g_nel_witch;JPN;2096;0.779947852239 
g_nel_witch;JPN;2097;0.779947852239 
g_nel_witch;JPN;2098;0.779947852239 
g_nel_witch;JPN;2099;0.779947852239 
g_nel_witch;JPN;2100;0.779947852239 

Inv_RDEN_EE;JPN;2019;0
Inv_RDEN_EE;JPN;2020;0
Inv_RDEN_EE;JPN;2021;0
Inv_RDEN_EE;JPN;2022;0
Inv_RDEN_EE;JPN;2023;0
Inv_RDEN_EE;JPN;2024;0
Inv_RDEN_EE;JPN;2025;0
Inv_RDEN_EE;JPN;2026;0
Inv_RDEN_EE;JPN;2027;0
Inv_RDEN_EE;JPN;2028;0
Inv_RDEN_EE;JPN;2029;0
Inv_RDEN_EE;JPN;2030;0
Inv_RDEN_EE;JPN;2031;0
Inv_RDEN_EE;JPN;2032;0
Inv_RDEN_EE;JPN;2033;0
Inv_RDEN_EE;JPN;2034;0
Inv_RDEN_EE;JPN;2035;0
Inv_RDEN_EE;JPN;2036;0
Inv_RDEN_EE;JPN;2037;0
Inv_RDEN_EE;JPN;2038;0
Inv_RDEN_EE;JPN;2039;0
Inv_RDEN_EE;JPN;2040;0
Inv_RDEN_EE;JPN;2041;0
Inv_RDEN_EE;JPN;2042;0
Inv_RDEN_EE;JPN;2043;0
Inv_RDEN_EE;JPN;2044;0
Inv_RDEN_EE;JPN;2045;0
Inv_RDEN_EE;JPN;2046;0
Inv_RDEN_EE;JPN;2047;0
Inv_RDEN_EE;JPN;2048;0
Inv_RDEN_EE;JPN;2049;0
Inv_RDEN_EE;JPN;2050;0
Inv_RDEN_EE;JPN;2051;0
Inv_RDEN_EE;JPN;2052;0
Inv_RDEN_EE;JPN;2053;0
Inv_RDEN_EE;JPN;2054;0
Inv_RDEN_EE;JPN;2055;0
Inv_RDEN_EE;JPN;2056;0
Inv_RDEN_EE;JPN;2057;0
Inv_RDEN_EE;JPN;2058;0
Inv_RDEN_EE;JPN;2059;0
Inv_RDEN_EE;JPN;2060;0
Inv_RDEN_EE;JPN;2061;0
Inv_RDEN_EE;JPN;2062;0
Inv_RDEN_EE;JPN;2063;0
Inv_RDEN_EE;JPN;2064;0
Inv_RDEN_EE;JPN;2065;0
Inv_RDEN_EE;JPN;2066;0
Inv_RDEN_EE;JPN;2067;0
Inv_RDEN_EE;JPN;2068;0
Inv_RDEN_EE;JPN;2069;0
Inv_RDEN_EE;JPN;2070;0
Inv_RDEN_EE;JPN;2071;0
Inv_RDEN_EE;JPN;2072;0
Inv_RDEN_EE;JPN;2073;0
Inv_RDEN_EE;JPN;2074;0
Inv_RDEN_EE;JPN;2075;0
Inv_RDEN_EE;JPN;2076;0
Inv_RDEN_EE;JPN;2077;0
Inv_RDEN_EE;JPN;2078;0
Inv_RDEN_EE;JPN;2079;0
Inv_RDEN_EE;JPN;2080;0
Inv_RDEN_EE;JPN;2081;0
Inv_RDEN_EE;JPN;2082;0
Inv_RDEN_EE;JPN;2083;0
Inv_RDEN_EE;JPN;2084;0
Inv_RDEN_EE;JPN;2085;0
Inv_RDEN_EE;JPN;2086;0
Inv_RDEN_EE;JPN;2087;0
Inv_RDEN_EE;JPN;2088;0
Inv_RDEN_EE;JPN;2089;0
Inv_RDEN_EE;JPN;2090;0
Inv_RDEN_EE;JPN;2091;0
Inv_RDEN_EE;JPN;2092;0
Inv_RDEN_EE;JPN;2093;0
Inv_RDEN_EE;JPN;2094;0
Inv_RDEN_EE;JPN;2095;0
Inv_RDEN_EE;JPN;2096;0
Inv_RDEN_EE;JPN;2097;0
Inv_RDEN_EE;JPN;2098;0
Inv_RDEN_EE;JPN;2099;0
Inv_RDEN_EE;JPN;2100;0

Inv_k_powercapacities;JPN;2019;0.0081873229163992300
Inv_k_powercapacities;JPN;2020;0.0078861671223153100
Inv_k_powercapacities;JPN;2021;0.0075960887968052300
Inv_k_powercapacities;JPN;2022;0.0073166804753193700
Inv_k_powercapacities;JPN;2023;0.0070475496811510400
Inv_k_powercapacities;JPN;2024;0.0067883183741359400
Inv_k_powercapacities;JPN;2025;0.0065386224196301600
Inv_k_powercapacities;JPN;2026;0.0062981110770209100
Inv_k_powercapacities;JPN;2027;0.0060664465070514200
Inv_k_powercapacities;JPN;2028;0.0058433032972680000
Inv_k_powercapacities;JPN;2029;0.0056283680049226700
Inv_k_powercapacities;JPN;2030;0.0050920648242578500
Inv_k_powercapacities;JPN;2031;0.0046068636861992700
Inv_k_powercapacities;JPN;2032;0.0041678952950711400
Inv_k_powercapacities;JPN;2033;0.0037707543296137300
Inv_k_powercapacities;JPN;2034;0.0034114552328402400
Inv_k_powercapacities;JPN;2035;0.0031019916213333300
Inv_k_powercapacities;JPN;2036;0.0028206004071790100
Inv_k_powercapacities;JPN;2037;0.0025647350567500100
Inv_k_powercapacities;JPN;2038;0.0023320800403277500
Inv_k_powercapacities;JPN;2039;0.0021205298770262800
Inv_k_powercapacities;JPN;2040;0.0020831016766984200
Inv_k_powercapacities;JPN;2041;0.0020463340990738600
Inv_k_powercapacities;JPN;2042;0.0020102154838976900
Inv_k_powercapacities;JPN;2043;0.0019747343767232000
Inv_k_powercapacities;JPN;2044;0.0019398795252792000
Inv_k_powercapacities;JPN;2045;0.0019143362720957800
Inv_k_powercapacities;JPN;2046;0.0018891293582440900
Inv_k_powercapacities;JPN;2047;0.0018642543549951500
Inv_k_powercapacities;JPN;2048;0.0018397068919349900
Inv_k_powercapacities;JPN;2049;0.0018154826561968300
Inv_k_powercapacities;JPN;2050;0.0017863124942929600
Inv_k_powercapacities;JPN;2051;0.0017576110222675600
Inv_k_powercapacities;JPN;2052;0.0017293707094732900
Inv_k_powercapacities;JPN;2053;0.0017015841462610500
Inv_k_powercapacities;JPN;2054;0.0016742440420358300
Inv_k_powercapacities;JPN;2055;0.0016733596565215400
Inv_k_powercapacities;JPN;2056;0.0016724757381660000
Inv_k_powercapacities;JPN;2057;0.0016715922867224200
Inv_k_powercapacities;JPN;2058;0.0016707093019441800
Inv_k_powercapacities;JPN;2059;0.0016698267835847700
Inv_k_powercapacities;JPN;2060;0.0016271749921406500
Inv_k_powercapacities;JPN;2061;0.0016271749921406500
Inv_k_powercapacities;JPN;2062;0.0016271749921406500
Inv_k_powercapacities;JPN;2063;0.0016271749921406500
Inv_k_powercapacities;JPN;2064;0.0016271749921406500
Inv_k_powercapacities;JPN;2065;0.0016271749921406500
Inv_k_powercapacities;JPN;2066;0.0016271749921406500
Inv_k_powercapacities;JPN;2067;0.0016271749921406500
Inv_k_powercapacities;JPN;2068;0.0016271749921406500
Inv_k_powercapacities;JPN;2069;0.0016271749921406500
Inv_k_powercapacities;JPN;2070;0.0016271749921406500
Inv_k_powercapacities;JPN;2071;0.0016271749921406500 
Inv_k_powercapacities;JPN;2072;0.0016271749921406500 
Inv_k_powercapacities;JPN;2073;0.0016271749921406500 
Inv_k_powercapacities;JPN;2074;0.0016271749921406500 
Inv_k_powercapacities;JPN;2075;0.0016271749921406500 
Inv_k_powercapacities;JPN;2076;0.0016271749921406500 
Inv_k_powercapacities;JPN;2077;0.0016271749921406500 
Inv_k_powercapacities;JPN;2078;0.0016271749921406500 
Inv_k_powercapacities;JPN;2079;0.0016271749921406500 
Inv_k_powercapacities;JPN;2080;0.0016271749921406500 
Inv_k_powercapacities;JPN;2081;0.0016271749921406500 
Inv_k_powercapacities;JPN;2082;0.0016271749921406500 
Inv_k_powercapacities;JPN;2083;0.0016271749921406500 
Inv_k_powercapacities;JPN;2084;0.0016271749921406500 
Inv_k_powercapacities;JPN;2085;0.0016271749921406500 
Inv_k_powercapacities;JPN;2086;0.0016271749921406500 
Inv_k_powercapacities;JPN;2087;0.0016271749921406500 
Inv_k_powercapacities;JPN;2088;0.0016271749921406500 
Inv_k_powercapacities;JPN;2089;0.0016271749921406500 
Inv_k_powercapacities;JPN;2090;0.0016271749921406500 
Inv_k_powercapacities;JPN;2091;0.0016271749921406500 
Inv_k_powercapacities;JPN;2092;0.0016271749921406500 
Inv_k_powercapacities;JPN;2093;0.0016271749921406500 
Inv_k_powercapacities;JPN;2094;0.0016271749921406500 
Inv_k_powercapacities;JPN;2095;0.0016271749921406500 
Inv_k_powercapacities;JPN;2096;0.0016271749921406500 
Inv_k_powercapacities;JPN;2097;0.0016271749921406500 
Inv_k_powercapacities;JPN;2098;0.0016271749921406500 
